tic,date,open,high,low,close,volume

SNGP,"Mar 22, 2022",29.70,29.99,29.65,29.70,"360,971"

SNGP,"Mar 24, 2022",29.88,30.11,29.35,30.08,"659,420"

SNGP,"Mar 25, 2022",30.00,30.19,29.73,29.81,"470,864"

SNGP,"Mar 28, 2022",30.00,30.55,29.57,30.43,"1,402,309"

SNGP,"Mar 29, 2022",30.75,31.70,30.51,31.16,"1,068,980"

SNGP,"Mar 30, 2022",30.75,32.00,30.62,31.22,"1,642,082"

SNGP,"Mar 31, 2022",31.70,32.00,31.40,31.78,"1,056,360"

SNGP,"Apr 1, 2022",31.74,31.95,31.05,31.53,"1,553,020"

SNGP,"Apr 4, 2022",30.97,31.24,30.25,30.82,"594,818"

SNGP,"Apr 5, 2022",30.89,31.15,30.70,30.95,"534,210"

SNGP,"Apr 6, 2022",30.75,31.33,30.75,30.81,"239,902"

SNGP,"Apr 7, 2022",31.19,31.20,30.70,30.75,"396,141"

SNGP,"Apr 8, 2022",30.75,31.29,30.60,30.85,"581,248"

SNGP,"Apr 11, 2022",32.00,33.16,31.50,33.16,"2,696,715"

SNGP,"Apr 12, 2022",33.34,33.45,32.44,33.22,"1,668,518"

SNGP,"Apr 13, 2022",32.80,33.92,32.70,32.84,"1,166,184"

SNGP,"Apr 14, 2022",32.88,33.30,32.41,32.93,"696,226"

SNGP,"Apr 15, 2022",33.00,33.50,32.65,32.85,"779,359"

SNGP,"Apr 18, 2022",32.80,34.70,32.79,33.78,"3,126,919"

SNGP,"Apr 19, 2022",33.78,34.30,32.85,33.02,"1,344,902"

SNGP,"Apr 20, 2022",33.40,33.40,32.55,32.70,"511,396"

SNGP,"Apr 21, 2022",32.70,32.79,31.51,31.79,"592,421"

SNGP,"Apr 22, 2022",31.94,32.05,31.25,31.88,"343,479"

SNGP,"Apr 25, 2022",32.18,33.20,32.10,32.30,"835,181"

SNGP,"Apr 26, 2022",32.45,32.45,31.80,31.84,"246,919"

SNGP,"Apr 27, 2022",31.83,32.25,31.40,31.54,"460,157"

SNGP,"Apr 28, 2022",31.31,31.35,30.30,30.49,"761,617"

SNGP,"May 6, 2022",30.49,30.49,29.05,29.41,"773,787"

SNGP,"May 9, 2022",29.25,29.58,28.10,28.41,"857,383"

SNGP,"May 10, 2022",28.49,28.75,28.10,28.66,"364,744"

SNGP,"May 11, 2022",28.66,28.66,27.10,27.56,"810,634"

SNGP,"May 12, 2022",27.30,27.55,26.60,27.25,"1,073,851"

SNGP,"May 13, 2022",27.49,27.99,27.01,27.39,"958,749"

SNGP,"May 16, 2022",27.45,27.50,25.62,26.66,"1,708,334"

SNGP,"May 17, 2022",26.51,26.89,26.01,26.22,"667,543"

SNGP,"May 18, 2022",26.44,27.19,26.01,26.24,"1,608,029"

SNGP,"May 19, 2022",26.39,26.45,25.99,26.07,"746,411"

SNGP,"May 20, 2022",26.05,26.61,26.05,26.51,"1,030,990"

