tic,date,open,high,low,close,volume
HBL,"Mar 31, 2022",113.99,114.00,112.60,112.91,"734,793"

HBL,"Apr 1, 2022",112.60,114.50,111.90,113.91,"1,802,294"

HBL,"Apr 4, 2022",112.01,113.00,108.99,109.36,"720,783"

HBL,"Apr 5, 2022",109.51,110.70,109.02,109.56,"477,499"

HBL,"Apr 6, 2022",109.56,110.87,109.50,109.80,"848,481"

HBL,"Apr 7, 2022",109.82,110.74,108.90,109.03,"369,037"

HBL,"Apr 8, 2022",110.99,112.30,110.56,111.54,"990,236"

HBL,"Apr 11, 2022",113.80,118.00,112.10,115.72,"2,207,391"

HBL,"Apr 12, 2022",116.00,119.00,115.72,116.36,"703,976"

HBL,"Apr 13, 2022",116.36,116.99,115.60,116.11,"645,792"

HBL,"Apr 14, 2022",116.20,116.80,115.61,116.05,"1,093,663"

HBL,"Apr 15, 2022",116.30,116.44,115.65,116.25,"191,033"

HBL,"Apr 18, 2022",116.89,116.89,115.00,115.55,"1,195,300"

HBL,"Apr 19, 2022",115.10,116.32,114.50,114.95,"687,019"

HBL,"Apr 20, 2022",115.07,115.90,110.00,111.06,"982,556"

HBL,"Apr 21, 2022",111.50,112.87,110.71,111.32,"768,991"

HBL,"Apr 22, 2022",112.00,112.00,110.57,111.31,"430,165"

HBL,"Apr 25, 2022",111.52,113.00,111.52,112.31,"430,122"

HBL,"Apr 26, 2022",113.49,113.49,111.50,111.79,"913,201"

HBL,"Apr 27, 2022",111.45,111.50,109.00,109.73,"633,532"

HBL,"Apr 28, 2022",111.50,111.50,108.00,108.85,"1,643,917"

HBL,"May 6, 2022",109.97,109.97,106.16,107.03,"314,657"

HBL,"May 9, 2022",108.00,108.00,102.50,102.92,"1,731,876"

HBL,"May 10, 2022",101.51,105.97,101.51,102.16,"288,350"

HBL,"May 11, 2022",103.99,103.99,100.50,102.27,"1,093,343"

HBL,"May 12, 2022",103.91,103.91,101.11,102.00,"508,998"

HBL,"May 13, 2022",102.00,103.48,101.00,102.77,"321,289"

