tic,date,open,high,low,close,volume

FCCL,"Mar 7, 2022",17.07,17.07,16.41,16.73,"3,234,500"

FCCL,"Mar 8, 2022",16.98,16.98,16.36,16.57,"1,807,500"

FCCL,"Mar 9, 2022",16.50,17.08,16.50,16.91,"1,991,000"

FCCL,"Mar 10, 2022",17.00,17.68,16.90,17.56,"4,697,000"

FCCL,"Mar 11, 2022",17.44,18.10,17.37,17.61,"3,322,500"

FCCL,"Mar 14, 2022",17.52,17.53,17.25,17.35,"428,000"

FCCL,"Mar 15, 2022",17.22,17.75,17.22,17.65,"1,477,000"

FCCL,"Mar 16, 2022",17.65,18.62,17.65,17.94,"5,974,000"

FCCL,"Mar 17, 2022",18.05,18.25,17.86,17.92,"2,703,500"

FCCL,"Mar 18, 2022",17.72,17.95,17.30,17.55,"5,031,000"

FCCL,"Mar 21, 2022",17.71,17.74,17.50,17.65,"758,000"

FCCL,"Mar 22, 2022",17.65,17.68,17.50,17.65,"518,500"

FCCL,"Mar 24, 2022",17.50,17.95,17.46,17.90,"726,500"

FCCL,"Mar 25, 2022",17.61,18.00,17.50,17.62,"548,500"

FCCL,"Mar 28, 2022",17.60,17.92,17.50,17.77,"1,894,000"

FCCL,"Mar 29, 2022",17.80,18.09,17.80,17.96,"2,003,500"

FCCL,"Mar 30, 2022",17.73,18.00,17.60,17.91,"2,025,500"

FCCL,"Mar 31, 2022",17.91,18.20,17.85,18.12,"2,906,500"

FCCL,"Apr 1, 2022",18.11,18.30,17.91,18.20,"3,704,500"

FCCL,"Apr 4, 2022",17.57,17.77,17.16,17.31,"1,935,500"

FCCL,"Apr 5, 2022",17.39,17.50,16.99,17.11,"1,113,000"

FCCL,"Apr 6, 2022",17.10,17.37,17.10,17.25,"430,500"

FCCL,"Apr 7, 2022",17.25,17.40,17.00,17.09,"2,818,000"

FCCL,"Apr 8, 2022",17.00,17.34,17.00,17.10,"9,060,000"

FCCL,"Apr 11, 2022",17.39,17.95,17.39,17.86,"18,176,500"

FCCL,"Apr 12, 2022",17.90,18.24,17.35,18.11,"11,038,500"

FCCL,"Apr 13, 2022",17.85,17.99,17.65,17.70,"1,264,500"

FCCL,"Apr 14, 2022",17.63,18.30,17.54,18.22,"7,940,500"

FCCL,"Apr 15, 2022",18.30,18.65,18.10,18.59,"5,058,500"

FCCL,"Apr 18, 2022",18.59,18.80,18.25,18.35,"1,252,000"

FCCL,"Apr 19, 2022",18.35,18.50,17.70,17.92,"1,595,500"

FCCL,"Apr 20, 2022",17.82,17.90,16.90,17.33,"3,450,500"

FCCL,"Apr 21, 2022",17.12,17.20,16.81,17.04,"1,811,500"

FCCL,"Apr 22, 2022",17.00,17.14,16.95,17.00,"1,729,500"

FCCL,"Apr 25, 2022",17.14,17.45,17.00,17.08,"1,847,500"

FCCL,"Apr 26, 2022",16.92,17.29,16.92,17.05,"1,400,000"

FCCL,"Apr 27, 2022",17.00,17.25,16.65,16.71,"1,073,000"

FCCL,"Apr 28, 2022",16.88,16.90,16.33,16.77,"2,372,500"

FCCL,"May 6, 2022",16.68,16.80,16.42,16.57,"632,000"

FCCL,"May 9, 2022",16.42,16.60,15.55,15.85,"7,941,000"

FCCL,"May 10, 2022",16.00,16.00,15.50,15.75,"3,139,500"

FCCL,"May 11, 2022",15.70,15.94,15.01,15.27,"4,808,500"

FCCL,"May 12, 2022",15.21,15.69,15.17,15.49,"2,253,000"

FCCL,"May 13, 2022",15.60,15.84,15.35,15.62,"832,000"

FCCL,"May 16, 2022",15.50,15.95,14.50,15.49,"4,031,500"

FCCL,"May 17, 2022",15.40,15.40,15.00,15.08,"1,367,500"

FCCL,"May 18, 2022",14.81,15.40,14.81,15.20,"1,276,500"

FCCL,"May 19, 2022",15.28,15.60,15.22,15.50,"6,986,500"

FCCL,"May 20, 2022",15.60,15.80,15.30,15.37,"5,880,500"

