TRG,"Apr 13, 2022",88.10,91.90,85.50,87.14,"19,780,921"
TRG,"Apr 14, 2022",87.90,88.30,85.70,87.47,"6,457,205"
TRG,"Apr 15, 2022",88.30,88.75,85.57,86.26,"4,156,820"
TRG,"Apr 18, 2022",86.15,87.35,84.80,85.32,"4,069,889"
TRG,"Apr 19, 2022",85.89,85.89,82.03,82.57,"4,374,791"
TRG,"Apr 20, 2022",82.55,84.89,81.25,84.17,"9,233,758"
TRG,"Apr 21, 2022",84.25,84.75,82.40,83.04,"2,408,518"
TRG,"Apr 22, 2022",83.25,85.60,83.00,84.36,"4,092,909"
TRG,"Apr 25, 2022",86.00,87.69,84.20,84.67,"6,336,502"
TRG,"Apr 26, 2022",84.68,84.75,82.01,82.52,"2,405,808"
TRG,"Apr 27, 2022",81.85,82.99,80.25,80.96,"2,215,417"
TRG,"Apr 28, 2022",79.00,79.00,76.30,78.56,"7,080,788"
TRG,"May 6, 2022",78.10,80.20,76.80,78.30,"4,778,673"
TRG,"May 9, 2022",78.00,78.00,72.65,73.32,"7,848,876"
TRG,"May 10, 2022",73.90,77.90,73.32,77.08,"6,066,479"
TRG,"May 11, 2022",76.50,79.52,74.12,77.04,"12,618,108"
TRG,"May 12, 2022",77.10,78.40,75.60,77.29,"5,321,714"
TRG,"May 13, 2022",77.29,77.29,74.95,75.76,"2,908,976"
TRG,"May 16, 2022",75.49,75.49,72.40,73.50,"8,440,733"
TRG,"May 17, 2022",73.50,75.70,73.00,75.02,"2,972,775"
TRG,"May 18, 2022",75.00,78.75,74.02,77.09,"6,039,312"
TRG,"May 19, 2022",77.00,78.00,76.01,77.01,"4,127,585"
