tic,date,open,high,low,close,volume

HTL,"Mar 21, 2022",38.00,38.50,38.00,38.43,"92,500"

HTL,"Mar 22, 2022",38.50,39.00,38.40,38.50,"77,500"

HTL,"Mar 24, 2022",38.25,40.25,38.15,39.97,"175,000"

HTL,"Mar 25, 2022",39.51,40.25,39.50,39.59,"99,500"

HTL,"Mar 28, 2022",39.79,40.60,39.07,40.39,"177,500"

HTL,"Mar 29, 2022",40.62,41.65,40.60,40.97,"264,500"

HTL,"Mar 30, 2022",40.15,42.99,39.61,41.35,"516,000"

HTL,"Mar 31, 2022",41.35,42.55,41.35,42.36,"485,000"

HTL,"Apr 1, 2022",42.00,43.50,41.85,42.31,"542,500"

HTL,"Apr 4, 2022",40.65,40.78,39.70,39.97,"379,000"

HTL,"Apr 5, 2022",40.14,40.89,40.14,40.28,"99,500"

HTL,"Apr 6, 2022",40.30,40.95,40.30,40.57,"48,500"

HTL,"Apr 7, 2022",40.99,40.99,39.91,40.19,"114,500"

HTL,"Apr 8, 2022",39.65,40.75,39.65,40.45,"164,000"

HTL,"Apr 11, 2022",42.49,43.48,42.00,43.47,"973,000"

HTL,"Apr 12, 2022",43.55,44.60,42.70,44.38,"637,500"

HTL,"Apr 13, 2022",44.50,46.00,43.50,44.71,"1,116,000"

HTL,"Apr 14, 2022",44.06,45.99,44.00,45.65,"520,000"

HTL,"Apr 15, 2022",46.70,47.85,46.00,47.27,"1,030,000"

HTL,"Apr 18, 2022",47.00,47.95,45.25,45.55,"404,500"

HTL,"Apr 19, 2022",45.50,47.24,45.25,45.80,"385,500"

HTL,"Apr 20, 2022",46.47,46.47,44.81,45.15,"202,000"

HTL,"Apr 21, 2022",44.21,45.02,43.75,44.12,"98,000"

HTL,"Apr 22, 2022",44.15,45.00,43.80,44.66,"87,000"

HTL,"Apr 25, 2022",45.97,46.00,44.70,44.88,"295,000"

HTL,"Apr 26, 2022",44.88,44.88,43.00,43.12,"166,500"

HTL,"Apr 27, 2022",43.12,43.50,42.52,42.83,"76,500"

HTL,"Apr 28, 2022",42.50,42.99,42.00,42.56,"115,500"

HTL,"May 6, 2022",42.01,42.17,41.11,41.81,"81,000"

HTL,"May 9, 2022",41.22,41.22,38.68,38.81,"375,500"

HTL,"May 10, 2022",39.28,39.28,38.00,38.45,"233,500"

HTL,"May 11, 2022",38.99,39.15,37.17,37.64,"259,500"

HTL,"May 12, 2022",37.50,38.69,37.01,38.31,"124,000"

HTL,"May 13, 2022",38.30,39.49,38.00,38.74,"126,000"

HTL,"May 16, 2022",37.30,38.50,37.00,37.34,"250,000"

HTL,"May 17, 2022",37.50,38.98,37.50,38.10,"97,000"

HTL,"May 18, 2022",37.55,39.44,37.00,38.97,"214,000"

HTL,"May 19, 2022",38.97,41.50,38.90,39.10,"457,000"

HTL,"May 20, 2022",39.45,40.25,38.60,39.75,"298,000"

