tic,date,open,high,low,close,volume
PTC,"May 13, 2022",6.80,7.03,6.80,6.95,"606,000"

PTC,"May 16, 2022",6.86,7.00,6.70,6.96,"1,144,000"

PTC,"May 17, 2022",6.91,6.99,6.85,6.97,"281,000"

PTC,"May 18, 2022",6.95,7.33,6.90,7.25,"9,925,000"

PTC,"May 19, 2022",7.19,7.29,7.11,7.15,"415,000"

PTC,"May 20, 2022",7.08,7.35,7.08,7.29,"1,770,500"

