tic,date,open,high,low,close,volume

ACPL,"Mar 16, 2022",125.65,126.90,121.52,122.92,"6,800"

ACPL,"Mar 17, 2022",124.50,126.50,122.00,123.86,"7,700"

ACPL,"Mar 18, 2022",122.10,122.10,120.00,120.27,"3,100"

ACPL,"Mar 21, 2022",120.00,123.00,120.00,121.25,"1,100"

ACPL,"Mar 22, 2022",121.00,122.50,119.51,121.32,"2,400"

ACPL,"Mar 24, 2022",121.30,126.00,120.75,122.98,"20,600"

ACPL,"Mar 25, 2022",122.50,122.99,122.50,122.98,"4,300"

ACPL,"Mar 28, 2022",122.94,126.00,122.94,124.31,"15,300"

ACPL,"Mar 29, 2022",126.00,126.00,122.00,123.98,"67,800"

ACPL,"Mar 30, 2022",122.50,125.98,122.00,124.55,"20,200"

ACPL,"Mar 31, 2022",124.10,128.90,124.10,126.52,"26,700"

ACPL,"Apr 1, 2022",125.00,126.50,124.01,125.25,"9,500"

ACPL,"Apr 4, 2022",123.95,123.95,121.50,121.50,"4,700"

ACPL,"Apr 5, 2022",121.50,122.00,118.00,119.86,"49,800"

ACPL,"Apr 6, 2022",121.25,124.00,121.25,122.00,"10,100"

ACPL,"Apr 7, 2022",122.94,122.94,121.50,121.50,500

ACPL,"Apr 8, 2022",120.00,121.00,119.50,120.74,"5,900"

ACPL,"Apr 11, 2022",124.00,125.00,123.99,124.20,"28,300"

ACPL,"Apr 12, 2022",123.00,123.98,123.00,123.14,"9,800"

ACPL,"Apr 13, 2022",122.02,123.25,120.10,121.99,"19,700"

ACPL,"Apr 14, 2022",122.00,122.75,122.00,122.75,"2,800"

ACPL,"Apr 15, 2022",124.00,124.00,122.00,122.74,"5,100"

ACPL,"Apr 18, 2022",123.89,123.89,121.15,123.73,"13,500"

ACPL,"Apr 19, 2022",122.50,122.50,121.00,122.05,"5,000"

ACPL,"Apr 20, 2022",123.00,126.00,113.11,118.35,"31,400"

ACPL,"Apr 21, 2022",119.00,119.00,114.55,114.92,"29,400"

ACPL,"Apr 22, 2022",115.01,115.50,115.00,115.00,"13,400"

ACPL,"Apr 25, 2022",118.00,120.00,115.00,117.97,"12,000"

ACPL,"Apr 26, 2022",117.50,117.96,116.20,116.21,"1,900"

ACPL,"Apr 27, 2022",115.15,117.50,115.02,116.04,"3,000"

ACPL,"Apr 28, 2022",114.33,117.95,114.12,117.21,"4,300"

ACPL,"May 6, 2022",114.00,115.00,114.00,115.00,"1,000"

ACPL,"May 9, 2022",113.52,113.52,106.38,106.38,"22,300"

ACPL,"May 10, 2022",106.10,106.38,98.41,98.48,"78,100"

ACPL,"May 11, 2022",97.00,99.99,93.25,96.07,"48,000"

ACPL,"May 12, 2022",95.50,101.90,95.50,100.00,"10,600"

ACPL,"May 13, 2022",100.10,100.50,98.01,98.01,"7,000"

ACPL,"May 16, 2022",98.05,98.95,98.05,98.31,500

ACPL,"May 17, 2022",99.00,99.00,93.25,93.94,"17,800"

ACPL,"May 18, 2022",93.94,94.40,90.50,91.23,"29,400"

ACPL,"May 19, 2022",90.00,91.00,86.00,86.82,"46,300"

ACPL,"May 20, 2022",87.89,88.00,85.00,85.59,"42,500"

