PICT,"Apr 19, 2022",163.00,165.00,161.50,163.41,"167,300"
PICT,"Apr 20, 2022",165.00,167.00,162.51,163.49,"485,400"
PICT,"Apr 21, 2022",165.49,166.99,163.65,166.26,"126,200"
PICT,"Apr 22, 2022",166.90,168.39,166.50,168.24,"45,700"
PICT,"Apr 25, 2022",169.25,170.88,168.00,169.21,"95,000"
PICT,"Apr 26, 2022",163.60,163.60,159.80,160.84,"36,800"
PICT,"Apr 27, 2022",162.00,162.95,160.48,161.84,"19,200"
PICT,"Apr 28, 2022",161.01,162.49,160.00,161.90,"18,900"
PICT,"May 6, 2022",161.12,162.95,160.00,161.35,"19,800"
PICT,"May 9, 2022",160.50,160.50,157.85,158.09,"53,600"
PICT,"May 10, 2022",157.01,159.99,157.00,159.07,"30,800"
PICT,"May 11, 2022",159.00,159.39,155.00,157.03,"43,700"
PICT,"May 12, 2022",158.28,158.35,156.50,158.14,"28,800"
PICT,"May 13, 2022",158.89,160.50,158.89,159.50,"23,200"
PICT,"May 16, 2022",159.50,159.50,157.00,158.02,"22,800"
PICT,"May 17, 2022",159.85,159.85,158.49,158.50,"6,400"
PICT,"May 18, 2022",158.51,159.90,158.51,158.97,"22,900"
PICT,"May 19, 2022",159.90,160.00,158.00,158.60,"8,700"
