tic,date,open,high,low,close,volume

ABL,"Mar 8, 2022",86.15,87.46,86.00,86.00,"120,500"

ABL,"Mar 9, 2022",86.12,86.50,86.00,86.00,"140,500"

ABL,"Mar 10, 2022",87.00,87.00,86.00,86.00,"12,500"

ABL,"Mar 11, 2022",86.03,87.00,86.03,86.90,"12,000"

ABL,"Mar 14, 2022",86.99,87.70,86.50,87.50,"32,000"

ABL,"Mar 15, 2022",86.50,86.99,84.01,85.50,"612,500"

ABL,"Mar 16, 2022",85.01,85.25,84.90,85.15,"179,000"

ABL,"Mar 17, 2022",85.06,85.06,85.00,85.01,"5,000"

ABL,"Mar 18, 2022",85.00,85.01,85.00,85.00,"160,000"

ABL,"Mar 21, 2022",85.98,85.98,85.00,85.00,"3,000"

ABL,"Mar 22, 2022",85.00,85.02,84.00,84.99,"140,500"

ABL,"Mar 24, 2022",84.00,84.98,84.00,84.98,"10,500"

ABL,"Mar 25, 2022",85.00,85.00,85.00,85.00,"3,500"

ABL,"Mar 28, 2022",85.00,85.00,85.00,85.00,"100,000"

ABL,"Mar 29, 2022",84.00,84.00,83.00,83.11,"22,500"

ABL,"Mar 30, 2022",83.50,83.51,83.50,83.51,"10,000"

ABL,"Mar 31, 2022",83.50,88.00,83.50,86.95,"12,000"

ABL,"Apr 1, 2022",84.61,86.89,83.55,83.82,"12,500"

ABL,"Apr 4, 2022",83.82,83.82,83.50,83.50,"3,000"

ABL,"Apr 5, 2022",84.00,84.00,84.00,84.00,"5,000"

ABL,"Apr 6, 2022",84.00,84.00,84.00,84.00,500

ABL,"Apr 7, 2022",84.26,84.26,84.00,84.06,"12,000"

ABL,"Apr 8, 2022",85.50,86.00,85.50,85.75,"5,000"

ABL,"Apr 11, 2022",87.50,87.50,85.00,85.60,"31,000"

ABL,"Apr 13, 2022",85.00,85.00,85.00,85.00,"7,000"

ABL,"Apr 14, 2022",85.00,85.10,84.99,85.00,"26,500"

ABL,"Apr 15, 2022",85.00,85.00,85.00,85.00,"10,000"

ABL,"Apr 18, 2022",85.00,85.00,84.02,84.02,"83,500"

ABL,"Apr 19, 2022",84.00,84.00,83.00,83.00,"25,000"

ABL,"Apr 20, 2022",84.00,84.00,81.01,81.13,"1,500"

ABL,"Apr 21, 2022",82.50,83.60,81.13,82.19,"41,500"

ABL,"Apr 22, 2022",82.50,82.99,82.01,82.01,"4,000"

ABL,"Apr 25, 2022",82.50,82.99,82.50,82.67,"4,000"

ABL,"Apr 26, 2022",82.67,85.00,82.67,84.31,"29,500"

ABL,"Apr 28, 2022",81.01,82.31,76.14,79.80,"105,000"

ABL,"May 9, 2022",80.00,80.10,78.00,78.00,"53,500"

ABL,"May 10, 2022",78.00,78.00,77.10,77.59,"12,500"

ABL,"May 11, 2022",76.51,76.51,76.51,76.51,"1,000"

ABL,"May 12, 2022",76.90,77.00,75.01,75.81,"239,500"

ABL,"May 13, 2022",75.02,76.02,75.02,76.00,"3,000"

ABL,"May 16, 2022",75.99,76.00,75.99,76.00,"3,000"

ABL,"May 17, 2022",79.00,79.50,78.00,79.50,"3,000"

ABL,"May 20, 2022",79.50,79.50,78.00,78.00,"2,500"

