tic,date,open,high,low,close,volume

DGKC,"Feb 16, 2022",76.55,76.83,75.40,75.89,"302,518"

DGKC,"Feb 17, 2022",75.51,76.71,74.80,75.38,"515,850"

DGKC,"Feb 18, 2022",74.55,75.94,74.26,75.59,"254,890"

DGKC,"Feb 21, 2022",75.20,75.95,75.00,75.20,"430,627"

DGKC,"Feb 22, 2022",74.80,75.74,73.80,74.74,"798,282"

DGKC,"Feb 23, 2022",75.00,76.60,74.05,76.03,"1,472,048"

DGKC,"Feb 24, 2022",75.11,75.11,71.36,71.86,"1,877,491"

DGKC,"Feb 25, 2022",72.99,73.99,71.00,71.56,"1,032,415"

DGKC,"Feb 28, 2022",71.02,72.30,69.40,71.75,"1,169,708"

DGKC,"Mar 1, 2022",73.00,73.50,70.00,71.00,"2,223,609"

DGKC,"Mar 2, 2022",69.80,70.50,68.45,70.06,"1,503,070"

DGKC,"Mar 3, 2022",69.50,69.98,67.60,68.27,"1,894,996"

DGKC,"Mar 4, 2022",68.00,69.50,68.00,68.32,"755,979"

DGKC,"Mar 7, 2022",67.10,67.10,63.25,63.73,"1,602,132"

DGKC,"Mar 8, 2022",64.01,65.25,62.50,63.33,"937,749"

DGKC,"Mar 9, 2022",63.51,64.90,62.20,64.23,"1,513,729"

DGKC,"Mar 10, 2022",66.00,69.04,65.51,69.02,"3,550,141"

DGKC,"Mar 11, 2022",68.85,69.50,66.75,67.12,"3,742,581"

DGKC,"Mar 14, 2022",66.00,67.10,65.20,66.30,"550,111"

DGKC,"Mar 15, 2022",67.00,67.49,66.10,67.12,"726,890"

DGKC,"Mar 16, 2022",67.51,71.88,67.51,70.97,"3,742,580"

DGKC,"Mar 17, 2022",73.11,73.80,70.11,70.44,"1,532,709"

DGKC,"Mar 18, 2022",70.10,70.10,66.40,66.58,"1,643,145"

DGKC,"Mar 21, 2022",67.00,67.50,65.11,66.52,"674,803"

DGKC,"Mar 22, 2022",66.65,67.01,65.40,65.60,"980,804"

DGKC,"Mar 24, 2022",65.60,66.61,64.25,66.40,"929,067"

DGKC,"Mar 25, 2022",65.59,66.68,65.32,66.02,"859,102"

DGKC,"Mar 28, 2022",65.98,70.97,65.10,70.18,"1,779,804"

DGKC,"Mar 29, 2022",71.25,73.90,70.10,72.89,"2,689,243"

DGKC,"Mar 30, 2022",72.00,76.00,70.40,74.19,"4,496,074"

DGKC,"Mar 31, 2022",74.05,77.50,74.00,76.05,"4,015,671"

DGKC,"Apr 1, 2022",75.00,77.40,74.61,75.75,"2,317,073"

DGKC,"Apr 4, 2022",72.20,73.38,70.07,70.07,"1,546,486"

DGKC,"Apr 5, 2022",69.01,70.30,67.48,67.82,"1,624,662"

DGKC,"Apr 6, 2022",67.80,68.94,67.40,67.88,"783,222"

DGKC,"Apr 7, 2022",68.10,68.80,65.60,66.69,"537,869"

DGKC,"Apr 8, 2022",66.61,68.02,66.40,67.17,"2,090,891"

DGKC,"Apr 11, 2022",71.00,72.20,70.51,72.20,"2,537,398"

DGKC,"Apr 12, 2022",72.74,74.88,71.80,74.25,"3,163,153"

DGKC,"Apr 13, 2022",74.00,74.25,72.15,72.51,"1,103,189"

DGKC,"Apr 14, 2022",72.99,74.80,71.19,74.07,"1,640,928"

DGKC,"Apr 15, 2022",74.97,75.39,72.70,73.09,"1,189,306"

DGKC,"Apr 18, 2022",73.20,74.98,71.99,72.29,"1,080,497"

DGKC,"Apr 19, 2022",73.20,73.35,70.55,71.05,"855,440"

DGKC,"Apr 20, 2022",71.85,71.85,68.80,69.75,"1,516,768"

DGKC,"Apr 21, 2022",69.00,69.65,68.71,68.95,"389,664"

DGKC,"Apr 22, 2022",69.00,69.30,68.41,68.86,"476,796"

DGKC,"Apr 25, 2022",69.80,71.00,68.60,69.48,"3,208,080"

DGKC,"Apr 26, 2022",69.50,70.00,68.20,68.49,"534,263"

DGKC,"Apr 27, 2022",68.04,68.85,67.60,67.88,"357,577"

DGKC,"Apr 28, 2022",67.43,67.50,65.05,67.05,"1,310,201"

DGKC,"May 6, 2022",66.35,67.00,63.75,63.97,"1,208,279"

DGKC,"May 9, 2022",63.70,63.70,59.21,59.81,"2,125,995"

DGKC,"May 10, 2022",59.50,60.99,58.50,59.94,"1,012,681"

DGKC,"May 11, 2022",60.50,61.65,55.45,57.17,"2,261,430"

DGKC,"May 12, 2022",57.17,59.90,55.31,59.16,"2,023,285"

DGKC,"May 13, 2022",58.61,60.00,58.06,59.43,"1,833,160"

DGKC,"May 16, 2022",58.99,58.99,56.00,57.06,"1,071,691"

DGKC,"May 17, 2022",57.15,57.79,56.45,57.47,"586,525"

DGKC,"May 18, 2022",57.60,60.20,56.01,59.18,"2,871,021"

DGKC,"May 19, 2022",59.00,60.08,58.50,58.58,"805,558"

DGKC,"May 20, 2022",58.95,59.48,58.11,58.76,"183,963"

