PNSC,"Apr 15, 2022",54.01,54.50,52.95,53.23,"20,500"
PNSC,"Apr 18, 2022",53.50,53.50,51.50,52.01,"32,500"
PNSC,"Apr 19, 2022",52.50,52.50,51.40,51.74,"15,000"
PNSC,"Apr 20, 2022",51.80,51.80,51.56,51.56,"3,000"
PNSC,"Apr 21, 2022",52.33,52.33,50.55,50.69,"160,000"
PNSC,"Apr 22, 2022",51.00,51.60,51.00,51.03,"18,500"
PNSC,"Apr 25, 2022",52.10,54.85,52.00,53.36,"234,500"
PNSC,"Apr 26, 2022",53.35,53.35,52.50,52.51,"7,500"
PNSC,"Apr 27, 2022",52.10,52.51,51.50,51.61,"12,500"
PNSC,"Apr 28, 2022",51.00,51.85,51.00,51.85,"115,000"
PNSC,"May 6, 2022",52.00,52.00,51.00,51.51,"6,500"
PNSC,"May 9, 2022",50.10,51.25,50.00,51.01,"49,500"
PNSC,"May 10, 2022",50.02,50.60,50.00,50.11,"27,000"
PNSC,"May 11, 2022",50.00,50.50,49.05,50.01,"17,000"
PNSC,"May 12, 2022",49.05,50.50,49.00,49.11,"14,000"
PNSC,"May 13, 2022",50.39,51.00,50.00,50.66,"15,000"
PNSC,"May 16, 2022",50.00,50.00,50.00,50.00,"29,000"
PNSC,"May 17, 2022",49.00,50.49,49.00,50.34,"4,000"
PNSC,"May 18, 2022",50.50,51.00,50.34,51.00,"36,000"
PNSC,"May 19, 2022",50.04,50.99,50.00,50.01,"9,500"
